"id","Deal"
23786,"Neutral"
4107,"Neutral"
10668,"Good"
11033,"Neutral"
1923,"Neutral"
11764,"Neutral"
11036,"Neutral"
21606,"Neutral"
13954,"Neutral"
7395,"Neutral"
20516,"Neutral"
12863,"Good"
1931,"Neutral"
1203,"Neutral"
14324,"Bad"
17241,"Good"
15055,"Good"
4123,"Neutral"
10684,"Neutral"
17245,"Good"
20525,"Good"
18340,"Neutral"
22348,"Neutral"
24902,"Bad"
13970,"Neutral"
12876,"Good"
8869,"Neutral"
25270,"Neutral"
10694,"Good"
855,"Neutral"
11789,"Neutral"
11790,"Neutral"
7418,"Bad"
24912,"Good"
13980,"Bad"
861,"Bad"
862,"Neutral"
6329,"Good"
864,"Neutral"
10705,"Neutral"
16172,"Good"
14351,"Good"
5241,"Bad"
869,"Good"
4514,"Neutral"
19457,"Neutral"
5609,"Neutral"
4153,"Neutral"
6340,"Neutral"
17275,"Neutral"
20556,"Neutral"
877,"Neutral"
11811,"Neutral"
13269,"Neutral"
17280,"Neutral"
18495,"Neutral"
6348,"Good"
24936,"Bad"
22021,"Neutral"
11818,"Good"
17286,"Neutral"
11091,"Neutral"
14008,"Good"
11093,"Good"
1254,"Neutral"
19477,"Neutral"
3078,"Good"
8181,"Neutral"
18387,"Good"
1016,"Neutral"
22397,"Neutral"
18389,"Neutral"
12924,"Neutral"
24952,"Neutral"
2721,"Bad"
2358,"Good"
1630,"Neutral"
9648,"Bad"
20948,"Neutral"
4185,"Neutral"
19491,"Neutral"
18764,"Neutral"
23137,"Neutral"
7833,"Neutral"
10750,"Bad"
7471,"Neutral"
12938,"Neutral"
913,"Good"
2007,"Good"
915,"Bad"
10756,"Good"
11850,"Neutral"
24970,"Neutral"
4199,"Good"
8573,"Neutral"
23881,"Neutral"
2015,"Bad"
14770,"Neutral"
14044,"Good"
6391,"Neutral"
24976,"Neutral"
20846,"Neutral"
24009,"Good"
4209,"Neutral"
18423,"Neutral"
7491,"Neutral"
2025,"Neutral"
10773,"Neutral"
18427,"Neutral"
4215,"Neutral"
16606,"Neutral"
5674,"Good"
8591,"Neutral"
9685,"Good"
4220,"Neutral"
16247,"Good"
8595,"Neutral"
8596,"Good"
10784,"Neutral"
945,"Good"
17346,"Bad"
20627,"Neutral"
14068,"Neutral"
25365,"Bad"
7510,"Good"
15528,"Neutral"
22818,"Neutral"
12250,"Good"
14074,"Neutral"
955,"Neutral"
7516,"Neutral"
3143,"Bad"
14078,"Good"
23189,"Neutral"
16266,"Neutral"
4241,"Neutral"
5335,"Neutral"
11896,"Neutral"
17364,"Neutral"
5338,"Neutral"
10806,"Neutral"
4247,"Neutral"
968,"Neutral"
3155,"Neutral"
15544,"Neutral"
14091,"Good"
21016,"Neutral"
973,"Neutral"
7534,"Neutral"
16281,"Neutral"
7536,"Good"
8994,"Neutral"
23938,"Good"
18836,"Neutral"
4260,"Neutral"
16287,"Good"
982,"Bad"
21756,"Neutral"
12281,"Neutral"
7545,"Neutral"
17386,"Neutral"
17387,"Good"
23948,"Neutral"
13015,"Neutral"
11923,"Neutral"
4635,"Neutral"
20672,"Good"
22859,"Bad"
21767,"Neutral"
17395,"Neutral"
10836,"Bad"
25414,"Good"
10838,"Neutral"
999,"Neutral"
15213,"Neutral"
7561,"Good"
16063,"Bad"
17403,"Good"
9020,"Good"
18498,"Good"
10846,"Neutral"
22873,"Neutral"
17408,"Neutral"
9755,"Neutral"
20690,"Good"
9028,"Bad"
7572,"Bad"
11217,"Neutral"
5387,"Neutral"
1015,"Neutral"
10977,"Good"
4297,"Neutral"
10857,"Neutral"
23249,"Good"
5393,"Neutral"
5758,"Bad"
2479,"Neutral"
15236,"Bad"
19609,"Neutral"
23985,"Bad"
15239,"Good"
9407,"Neutral"
1028,"Neutral"
18522,"Good"
11963,"Neutral"
14151,"Good"
1760,"Neutral"
18160,"Neutral"
22900,"Neutral"
14155,"Good"
4316,"Neutral"
14156,"Good"
7962,"Neutral"
1039,"Neutral"
14160,"Good"
18534,"Neutral"
18535,"Good"
2500,"Neutral"
25459,"Neutral"
5782,"Neutral"
18539,"Neutral"
21820,"Good"
21695,"Neutral"
11251,"Good"
15263,"Neutral"
10891,"Neutral"
14536,"Bad"
11984,"Bad"
25103,"Bad"
10895,"Neutral"
7616,"Good"
1057,"Neutral"
3244,"Neutral"
25112,"Bad"
21103,"Good"
20741,"Neutral"
10902,"Neutral"
15640,"Neutral"
1064,"Good"
7624,"Bad"
24754,"Neutral"
16008,"Bad"
4348,"Bad"
7629,"Neutral"
1070,"Good"
10911,"Good"
24031,"Bad"
7996,"Good"
14194,"Bad"
10915,"Neutral"
3262,"Neutral"
7637,"Neutral"
1078,"Good"
24039,"Good"
1080,"Neutral"
10921,"Good"
23312,"Neutral"
14202,"Neutral"
20884,"Neutral"
19671,"Good"
14206,"Good"
15300,"Neutral"
4368,"Good"
21859,"Neutral"
9471,"Bad"
1819,"Neutral"
12025,"Good"
4737,"Good"
15307,"Neutral"
22232,"Neutral"
12029,"Good"
21141,"Neutral"
5835,"Neutral"
22235,"Good"
10940,"Bad"
4381,"Neutral"
24062,"Neutral"
6204,"Good"
5598,"Neutral"
2561,"Neutral"
14587,"Good"
1107,"Good"
18601,"Neutral"
4389,"Neutral"
5482,"Good"
9127,"Bad"
15322,"Neutral"
24073,"Neutral"
9495,"Neutral"
24075,"Good"
18609,"Neutral"
3303,"Good"
25535,"Neutral"
10959,"Good"
5493,"Neutral"
7681,"Neutral"
2215,"Neutral"
4888,"Neutral"
1245,"Neutral"
4405,"Neutral"
2583,"Neutral"
20806,"Good"
1128,"Good"
8782,"Neutral"
18622,"Bad"
22268,"Good"
20081,"Good"
16073,"Good"
15711,"Good"
2592,"Neutral"
2229,"Neutral"
17655,"Neutral"
12071,"Bad"
25192,"Bad"
21547,"Bad"
16447,"Neutral"
12439,"Neutral"
2236,"Neutral"
13170,"Neutral"
19730,"Neutral"
25199,"Neutral"
25564,"Good"
11230,"Neutral"
25201,"Neutral"
2243,"Neutral"
4431,"Good"
10992,"Neutral"
17553,"Neutral"
14274,"Good"
21199,"Neutral"
5529,"Neutral"
16463,"Neutral"
22295,"Good"
12092,"Neutral"
8813,"Good"
25214,"Good"
21206,"Neutral"
8816,"Neutral"
22300,"Neutral"
14649,"Bad"
4446,"Neutral"
11007,"Neutral"
4448,"Bad"
15624,"Neutral"
18415,"Neutral"
4936,"Neutral"
8460,"Neutral"
20853,"Bad"
23040,"Neutral"
21948,"Good"
14296,"Good"
22314,"Neutral"
22315,"Neutral"
4823,"Neutral"
17579,"Neutral"
25234,"Good"
11022,"Neutral"
20863,"Neutral"
18677,"Bad"
25236,"Bad"
4830,"Neutral"
8840,"Bad"
17588,"Neutral"
4833,"Neutral"
14674,"Neutral"
14311,"Neutral"
23058,"Neutral"
11397,"Good"
16500,"Good"
19780,"Good"
21240,"Neutral"
22334,"Neutral"
20878,"Neutral"
4479,"Neutral"
12496,"Bad"
11041,"Good"
4482,"Good"
2660,"Bad"
22340,"Good"
9343,"Good"
25259,"Neutral"
25260,"Neutral"
25261,"Neutral"
14329,"Neutral"
15423,"Neutral"
23076,"Neutral"
22347,"Bad"
3034,"Good"
2307,"Good"
13241,"Neutral"
9596,"Neutral"
9234,"Good"
2311,"Good"
22354,"Good"
1220,"Good"
24545,"Good"
24182,"Good"
15436,"Good"
3045,"Neutral"
24669,"Neutral"
5599,"Bad"
24551,"Neutral"
12161,"Neutral"
11069,"Neutral"
25283,"Bad"
23096,"Neutral"
17632,"Neutral"
9979,"Neutral"
1598,"Neutral"
4515,"Neutral"
8159,"Bad"
5610,"Good"
7798,"Neutral"
5612,"Neutral"
20919,"Neutral"
25293,"Good"
14362,"Good"
12904,"Good"
22502,"Neutral"
4646,"Neutral"
16916,"Neutral"
5620,"Neutral"
24572,"Neutral"
17649,"Neutral"
5622,"Bad"
8539,"Neutral"
23118,"Neutral"
14735,"Bad"
6112,"Neutral"
23485,"Neutral"
11095,"Neutral"
2835,"Neutral"
11583,"Neutral"
18508,"Neutral"
18143,"Good"
6482,"Neutral"
20942,"Neutral"
13289,"Good"
6000,"Good"
12561,"Good"
23131,"Neutral"
6003,"Good"
19124,"Good"
24468,"Neutral"
2363,"Good"
19856,"Neutral"
19857,"Good"
22774,"Neutral"
4554,"Neutral"
7834,"Good"
20954,"Neutral"
25330,"Neutral"
22779,"Neutral"
18772,"Neutral"
18407,"Good"
15858,"Neutral"
7842,"Good"
18409,"Bad"
22055,"Good"
17685,"Neutral"
1286,"Neutral"
22788,"Good"
14771,"Good"
21696,"Neutral"
9185,"Neutral"
9428,"Bad"
5785,"Good"
18907,"Neutral"
17693,"Neutral"
22068,"Neutral"
20975,"Neutral"
9678,"Good"
12595,"Neutral"
12232,"Bad"
7130,"Good"
14783,"Neutral"
4582,"Neutral"
9320,"Neutral"
22077,"Good"
2398,"Neutral"
22078,"Neutral"
2400,"Neutral"
6045,"Neutral"
20989,"Neutral"
24268,"Neutral"
15887,"Neutral"
22449,"Neutral"
24636,"Bad"
22086,"Bad"
20265,"Neutral"
13706,"Neutral"
20266,"Neutral"
18811,"Neutral"
18812,"Bad"
8973,"Good"
15533,"Bad"
19906,"Neutral"
11527,"Neutral"
8977,"Neutral"
21004,"Good"
8734,"Neutral"
2420,"Neutral"
21372,"Neutral"
4609,"Good"
8983,"Neutral"
18823,"Good"
12264,"Bad"
10079,"Bad"
18096,"Neutral"
22469,"Neutral"
19557,"Neutral"
22110,"Good"
4618,"Bad"
15552,"Good"
2433,"Bad"
13731,"Good"
15919,"Bad"
7173,"Good"
11548,"Good"
10455,"Good"
12763,"Neutral"
21027,"Neutral"
22849,"Bad"
9366,"Neutral"
5723,"Neutral"
24311,"Good"
25403,"Neutral"
14835,"Neutral"
5727,"Good"
15932,"Good"
20306,"Neutral"
25410,"Good"
5731,"Neutral"
11199,"Bad"
12293,"Good"
23226,"Good"
4640,"Neutral"
21407,"Neutral"
18857,"Neutral"
11325,"Neutral"
15333,"Neutral"
8654,"Neutral"
24933,"Good"
7929,"Good"
18863,"Neutral"
7931,"Neutral"
9389,"Good"
4653,"Neutral"
15948,"Neutral"
24818,"Bad"
15588,"Neutral"
8301,"Good"
12067,"Bad"
12797,"Neutral"
16442,"Neutral"
8061,"Good"
18629,"Good"
12680,"Good"
16082,"Neutral"
9402,"Good"
17056,"Neutral"
18880,"Good"
18879,"Good"
23254,"Good"
9768,"Neutral"
18154,"Neutral"
24351,"Neutral"
24353,"Neutral"
21801,"Good"
9047,"Neutral"
22897,"Neutral"
25085,"Neutral"
15611,"Neutral"
2492,"Bad"
5773,"Bad"
21081,"Neutral"
11606,"Neutral"
1403,"Good"
15616,"Neutral"
18896,"Good"
21812,"Neutral"
13797,"Neutral"
13065,"Good"
1530,"Good"
9791,"Good"
19509,"Bad"
11006,"Neutral"
6149,"Good"
1777,"Good"
5788,"Neutral"
2144,"Good"
7975,"Good"
21823,"Good"
9072,"Neutral"
20370,"Bad"
2514,"Neutral"
24744,"Neutral"
2880,"Good"
6161,"Neutral"
2518,"Good"
24385,"Good"
22564,"Neutral"
4708,"Good"
19286,"Good"
3250,"Good"
19287,"Neutral"
24756,"Good"
13823,"Neutral"
25487,"Neutral"
25488,"Good"
22209,"Good"
12734,"Good"
14556,"Neutral"
5083,"Neutral"
18932,"Neutral"
25494,"Neutral"
22212,"Good"
15656,"Good"
1444,"Neutral"
5818,"Good"
5454,"Neutral"
15416,"Good"
1569,"Bad"
5214,"Bad"
10196,"Good"
13476,"Neutral"
16393,"Bad"
19067,"Neutral"
12508,"Neutral"
2183,"Neutral"
1456,"Neutral"
18221,"Neutral"
13119,"Bad"
1823,"Good"
12393,"Neutral"
24785,"Good"
19319,"Neutral"
20410,"Neutral"
19321,"Good"
4745,"Neutral"
4746,"Good"
10453,"Neutral"
9242,"Bad"
4870,"Bad"
8027,"Good"
12768,"Good"
18600,"Good"
21517,"Bad"
6574,"Bad"
7669,"Neutral"
16174,"Neutral"
23707,"Good"
18606,"Neutral"
22616,"Neutral"
18973,"Neutral"
4761,"Neutral"
17152,"Neutral"
11444,"Neutral"
9137,"Good"
1485,"Neutral"
8288,"Neutral"
16184,"Good"
19102,"Neutral"
1973,"Bad"
12058,"Good"
12423,"Neutral"
4772,"Neutral"
2950,"Neutral"
8054,"Neutral"
7325,"Neutral"
8541,"Neutral"
23724,"Good"
22027,"Neutral"
13280,"Good"
8666,"Good"
19113,"Neutral"
10489,"Neutral"
18506,"Bad"
23004,"Bad"
16203,"Neutral"
14988,"Neutral"
21186,"Good"
11348,"Neutral"
21188,"Neutral"
17909,"Bad"
24874,"Good"
15765,"Neutral"
19370,"Neutral"
5887,"Good"
17914,"Good"
4796,"Neutral"
11357,"Neutral"
21198,"Bad"
17552,"Neutral"
15004,"Neutral"
21563,"Good"
18286,"Neutral"
1887,"Neutral"
11363,"Neutral"
11365,"Neutral"
15373,"Neutral"
17927,"Neutral"
16226,"Good"
23516,"Good"
10031,"Good"
22304,"Neutral"
6268,"Neutral"
23396,"Neutral"
3717,"Good"
24489,"Neutral"
10524,"Neutral"
12470,"Neutral"
22311,"Good"
24859,"Good"
5913,"Neutral"
11745,"Neutral"
12839,"Neutral"
23772,"Bad"
14663,"Neutral"
24869,"Bad"
17946,"Neutral"
15760,"Good"
2641,"Neutral"
22322,"Good"
22687,"Neutral"
21635,"Good"
2685,"Good"
15037,"Bad"
2646,"Neutral"
8115,"Neutral"
12852,"Good"
9574,"Good"
3136,"Neutral"
22332,"Neutral"
8604,"Good"
12129,"Bad"
21241,"Neutral"
5936,"Good"
21608,"Neutral"
22336,"Neutral"
16141,"Good"
3874,"Good"
6062,"Neutral"
16267,"Neutral"
15903,"Neutral"
5944,"Neutral"
11412,"Neutral"
1573,"Neutral"
14815,"Neutral"
2789,"Neutral"
17244,"Neutral"
23927,"Good"
7044,"Neutral"
18343,"Good"
9594,"Neutral"
18708,"Neutral"
11422,"Good"
18347,"Neutral"
15797,"Neutral"
20535,"Bad"
19079,"Good"
18350,"Neutral"
24790,"Good"
14100,"Neutral"
20660,"Neutral"
14262,"Neutral"
12602,"Neutral"
23459,"Neutral"
19451,"Good"
5359,"Neutral"
5604,"Good"
18843,"Neutral"
11802,"Good"
4879,"Neutral"
12168,"Good"
4881,"Neutral"
4882,"Neutral"
22376,"Bad"
5975,"Bad"
12538,"Good"
11810,"Bad"
23715,"Bad"
14119,"Neutral"
21410,"Neutral"
2094,"Good"
24571,"Good"
19104,"Neutral"
24207,"Good"
14855,"Good"
7808,"Good"
14736,"Good"
2587,"Bad"
18986,"Neutral"
14860,"Bad"
15225,"Neutral"
12672,"Neutral"
9760,"Neutral"
24700,"Neutral"
18426,"Good"
15270,"Bad"
6039,"Neutral"
24587,"Neutral"
22886,"Neutral"
18270,"Good"
24830,"Bad"
8231,"Neutral"
5720,"Good"
9326,"Neutral"
21678,"Good"
6371,"Good"
15970,"Neutral"
15606,"Bad"
12571,"Neutral"
18403,"Bad"
2733,"Neutral"
8564,"Neutral"
9416,"Neutral"
12576,"Good"
12211,"Neutral"
5289,"Good"
9663,"Neutral"
5655,"Neutral"
16225,"Neutral"
20719,"Neutral"
15252,"Good"
19506,"Neutral"
11856,"Good"
22786,"Good"
25335,"Good"
9832,"Bad"
11778,"Neutral"
8701,"Neutral"
9311,"Good"
21702,"Good"
11864,"Good"
24253,"Neutral"
5306,"Neutral"
1663,"Neutral"
22477,"Neutral"
15189,"Good"
24298,"Neutral"
3124,"Neutral"
11871,"Neutral"
11509,"Neutral"
16976,"Good"
1953,"Bad"
4422,"Good"
16654,"Neutral"
2038,"Neutral"
2039,"Neutral"
16253,"Good"
15161,"Good"
22450,"Good"
21844,"Good"
5324,"Neutral"
8362,"Neutral"
14070,"Neutral"
1683,"Neutral"
1684,"Neutral"
22458,"Good"
21851,"Neutral"
25011,"Neutral"
12013,"Neutral"
21852,"Good"
19667,"Good"
25257,"Good"
19548,"Neutral"
9710,"Neutral"
19187,"Neutral"
6471,"Neutral"
22144,"Neutral"
19190,"Neutral"
25021,"Bad"
11659,"Good"
9109,"Bad"
18100,"Good"
6075,"Good"
20653,"Neutral"
19234,"Good"
21829,"Good"
17211,"Neutral"
22844,"Neutral"
23571,"Neutral"
20172,"Bad"
8754,"Good"
13088,"Good"
2885,"Good"
8717,"Good"
6087,"Bad"
11555,"Neutral"
9608,"Bad"
25039,"Bad"
9531,"Neutral"
6456,"Neutral"
22532,"Good"
15934,"Good"
2815,"Neutral"
12656,"Neutral"
5368,"Good"
18852,"Good"
15088,"Bad"
5371,"Neutral"
24199,"Neutral"
2943,"Neutral"
25537,"Neutral"
24686,"Neutral"
25298,"Neutral"
1733,"Good"
8294,"Neutral"
18579,"Good"
20644,"Neutral"
23602,"Neutral"
2344,"Neutral"
5624,"Bad"
9510,"Neutral"
6517,"Neutral"
3235,"Neutral"
8058,"Bad"
2148,"Good"
24176,"Good"
5834,"Neutral"
21588,"Neutral"
17539,"Neutral"
15110,"Neutral"
16003,"Neutral"
14704,"Neutral"
16124,"Neutral"
17260,"Neutral"
13454,"Neutral"
16331,"Bad"
21070,"Neutral"
8438,"Neutral"
19655,"Neutral"
11599,"Neutral"
9692,"Bad"
12693,"Good"
7592,"Neutral"
2612,"Good"
22899,"Bad"
24725,"Neutral"
11969,"Neutral"
14886,"Neutral"
11972,"Neutral"
9422,"Good"
10755,"Neutral"
3225,"Neutral"
13714,"Bad"
11734,"Good"
22302,"Neutral"
24932,"Bad"
17969,"Neutral"
18459,"Good"
19431,"Neutral"
18542,"Neutral"
19635,"Good"
6315,"Neutral"
2550,"Good"
16400,"Neutral"
13850,"Neutral"
2269,"Neutral"
9558,"Neutral"
10207,"Bad"
9804,"Bad"
11993,"Good"
22600,"Neutral"
3004,"Neutral"
20374,"Good"
3006,"Neutral"
22363,"Good"
18920,"Neutral"
25120,"Neutral"
2161,"Bad"
6451,"Neutral"
13096,"Neutral"
17631,"Good"
17470,"Good"
22937,"Good"
13100,"Good"
18204,"Good"
19298,"Neutral"
1927,"Neutral"
18692,"Neutral"
5088,"Neutral"
18572,"Good"
6060,"Neutral"
12983,"Neutral"
5858,"Neutral"
12502,"Bad"
5094,"Neutral"
21614,"Neutral"
24163,"Good"
9145,"Neutral"
18258,"Neutral"
19796,"Neutral"
7040,"Good"
11455,"Neutral"
7367,"Good"
24901,"Bad"
15589,"Good"
12874,"Neutral"
2431,"Good"
25228,"Neutral"
5593,"Neutral"
18592,"Neutral"
3003,"Neutral"
20534,"Bad"
21018,"Neutral"
6406,"Bad"
7379,"Good"
10702,"Bad"
23701,"Neutral"
21921,"Neutral"
23783,"Neutral"
2121,"Good"
2244,"Neutral"
21925,"Neutral"
15811,"Bad"
13868,"Bad"
19701,"Neutral"
16058,"Good"
22008,"Neutral"
19459,"Neutral"
8408,"Neutral"
12537,"Good"
19585,"Neutral"
4157,"Neutral"
17072,"Neutral"
5494,"Neutral"
19464,"Neutral"
13635,"Neutral"
3001,"Good"
22464,"Neutral"
18822,"Bad"
25058,"Bad"
17164,"Bad"
21581,"Bad"
24778,"Neutral"
16354,"Bad"
15549,"Neutral"
18219,"Neutral"
11906,"Neutral"
12514,"Neutral"
25108,"Neutral"
9535,"Neutral"
12518,"Neutral"
20291,"Neutral"
3218,"Good"
16122,"Bad"
13978,"Neutral"
22686,"Neutral"
16129,"Good"
18680,"Neutral"
25362,"Neutral"
9572,"Bad"
13217,"Good"
11273,"Good"
16509,"Neutral"
14637,"Neutral"
21683,"Neutral"
11939,"Neutral"
21439,"Good"
6259,"Neutral"
12821,"Good"
21568,"Neutral"
9178,"Neutral"
11973,"Neutral"
19220,"Neutral"
24847,"Good"
12218,"Good"
17254,"Bad"
25390,"Neutral"
9342,"Good"
18709,"Neutral"
21982,"Good"
5422,"Neutral"
6352,"Neutral"
15142,"Neutral"
9591,"Neutral"
15019,"Good"
5057,"Good"
14064,"Good"
9680,"Good"
16292,"Neutral"
17469,"Neutral"
4580,"Bad"
3137,"Neutral"
5933,"Neutral"
24520,"Good"
7500,"Bad"
22726,"Neutral"
24910,"Neutral"
19450,"Bad"
8638,"Neutral"
12699,"Bad"
6412,"Good"
12988,"Good"
23470,"Neutral"
6534,"Neutral"
17130,"Good"
12501,"Neutral"
12668,"Neutral"
19540,"Bad"
18449,"Neutral"
17235,"Neutral"
9581,"Neutral"
18691,"Neutral"
20362,"Bad"
15372,"Good"
15669,"Neutral"
20248,"Neutral"
3526,"Bad"
24474,"Bad"
9252,"Neutral"
15448,"Good"
21252,"Neutral"
22184,"Bad"
19527,"Neutral"
15625,"Neutral"
6514,"Good"
8836,"Good"
14791,"Neutral"
3981,"Neutral"
11879,"Neutral"
9206,"Good"
21260,"Good"
24996,"Bad"
5284,"Neutral"
8526,"Neutral"
16367,"Neutral"
22495,"Neutral"
25481,"Neutral"
9690,"Neutral"
4034,"Neutral"
24564,"Good"
14710,"Neutral"
9380,"Neutral"
20654,"Neutral"
3254,"Neutral"
17708,"Good"
15158,"Neutral"
23626,"Neutral"
17066,"Good"
13032,"Neutral"
15452,"Neutral"
24562,"Good"
24143,"Good"
17704,"Neutral"
2496,"Neutral"
18585,"Neutral"
12729,"Bad"
16846,"Bad"
16000,"Good"
11876,"Neutral"
14187,"Neutral"
14976,"Neutral"
9700,"Good"
5798,"Bad"
10537,"Bad"
4195,"Neutral"
8569,"Neutral"
11144,"Neutral"
2762,"Neutral"
22681,"Neutral"
3738,"Neutral"
9821,"Neutral"
8689,"Good"
7020,"Bad"
19656,"Neutral"
18456,"Neutral"
6139,"Neutral"
9053,"Bad"
2276,"Good"
6650,"Good"
11356,"Good"
21349,"Neutral"
24507,"Neutral"
15273,"Good"
16626,"Good"
17028,"Neutral"
13935,"Bad"
10910,"Neutral"
24029,"Good"
16364,"Neutral"
20715,"Neutral"
12131,"Good"
8721,"Good"
19578,"Good"
22935,"Good"
18202,"Bad"
12008,"Neutral"
18523,"Neutral"
17638,"Neutral"
8363,"Neutral"
19214,"Neutral"
18159,"Bad"
10541,"Good"
19539,"Good"
19654,"Good"
23383,"Bad"
24802,"Neutral"
15243,"Bad"
18892,"Neutral"
9336,"Neutral"
2896,"Neutral"
21716,"Bad"
14272,"Neutral"
18643,"Neutral"
8694,"Neutral"
24368,"Neutral"
12361,"Good"
2146,"Neutral"
420,"Neutral"
8183,"Neutral"
5901,"Neutral"
22972,"Bad"
10810,"Good"
9365,"Good"
15547,"Good"
21798,"Bad"
6386,"Good"
6732,"Bad"
12819,"Bad"
18046,"Good"
17706,"Neutral"
14269,"Neutral"
21414,"Good"
8560,"Neutral"
15849,"Good"
2899,"Good"
17448,"Good"
3708,"Neutral"
12582,"Good"
11282,"Neutral"
22609,"Good"
18597,"Neutral"
6538,"Bad"
5121,"Neutral"
16919,"Bad"
7132,"Neutral"
10333,"Neutral"
3721,"Good"
17650,"Good"
9620,"Neutral"
15804,"Neutral"
10172,"Bad"
9975,"Good"
18371,"Neutral"
2711,"Good"
4132,"Neutral"
14149,"Neutral"
21698,"Neutral"
15662,"Neutral"
24803,"Neutral"
15232,"Good"
14468,"Neutral"
14342,"Bad"
24921,"Neutral"
11885,"Neutral"
9946,"Neutral"
10527,"Bad"
24262,"Neutral"
21258,"Good"
2133,"Good"
3987,"Neutral"
6158,"Neutral"
5467,"Neutral"
5351,"Neutral"
16441,"Neutral"
21380,"Neutral"
3461,"Neutral"
21530,"Neutral"
14589,"Neutral"
8149,"Bad"
1345,"Neutral"
13650,"Neutral"
9089,"Neutral"
8152,"Neutral"
23221,"Neutral"
25045,"Neutral"
1263,"Neutral"
24546,"Neutral"
7239,"Neutral"
10211,"Neutral"
1232,"Neutral"
18103,"Good"
10372,"Neutral"
9204,"Bad"
9711,"Neutral"
14266,"Neutral"
24307,"Bad"
6558,"Neutral"
1308,"Bad"
2473,"Bad"
7547,"Neutral"
20861,"Neutral"
24527,"Good"
16055,"Good"
21669,"Bad"
5509,"Good"
1936,"Neutral"
17739,"Bad"
10382,"Neutral"
7258,"Good"
25049,"Neutral"
19828,"Neutral"
9934,"Neutral"
14826,"Neutral"
17001,"Neutral"
19316,"Neutral"
17069,"Neutral"
7185,"Bad"
5685,"Neutral"
21487,"Bad"
8809,"Bad"
20909,"Neutral"
25415,"Neutral"
16763,"Neutral"
12795,"Neutral"
11812,"Good"
15928,"Bad"
25135,"Neutral"
22829,"Bad"
16875,"Neutral"
5694,"Neutral"
15177,"Neutral"
470,"Good"
19553,"Neutral"
4451,"Neutral"
11703,"Neutral"
22054,"Neutral"
6747,"Neutral"
6878,"Bad"
10621,"Good"
3752,"Neutral"
9684,"Bad"
13892,"Neutral"
24823,"Neutral"
11705,"Bad"
10488,"Good"
25064,"Neutral"
19096,"Neutral"
6947,"Neutral"
3723,"Good"
5851,"Neutral"
4077,"Neutral"
3911,"Neutral"
21796,"Good"
19992,"Good"
3508,"Neutral"
2734,"Bad"
3139,"Bad"
17042,"Neutral"
631,"Bad"
5136,"Neutral"
11252,"Neutral"
24007,"Neutral"
19638,"Good"
5103,"Neutral"
19953,"Neutral"
14944,"Good"
24294,"Bad"
1574,"Neutral"
564,"Neutral"
10024,"Neutral"
7997,"Neutral"
24410,"Neutral"
3607,"Neutral"
19400,"Neutral"
7078,"Neutral"
13346,"Good"
8659,"Neutral"
24129,"Bad"
20526,"Neutral"
21368,"Neutral"
608,"Good"
15537,"Bad"
19967,"Good"
11450,"Neutral"
441,"Neutral"
15224,"Good"
386,"Bad"
7438,"Neutral"
19680,"Neutral"
6105,"Good"
25467,"Good"
4821,"Good"
2312,"Good"
7166,"Good"
24084,"Good"
15641,"Neutral"
16066,"Bad"
3616,"Good"
24735,"Good"
10117,"Neutral"
10298,"Neutral"
14115,"Bad"
19949,"Neutral"
10934,"Good"
7442,"Neutral"
7704,"Neutral"
626,"Neutral"
4912,"Bad"
5825,"Neutral"
13333,"Bad"
4545,"Good"
21100,"Neutral"
17982,"Neutral"
17827,"Good"
22390,"Good"
7923,"Bad"
3625,"Good"
24827,"Good"
21268,"Neutral"
11187,"Neutral"
8775,"Good"
23021,"Good"
10831,"Neutral"
23487,"Good"
24883,"Good"
2820,"Good"
16738,"Neutral"
1473,"Good"
11284,"Good"
9060,"Neutral"
3831,"Good"
22710,"Neutral"
11038,"Bad"
17497,"Neutral"
145,"Neutral"
19610,"Good"
24088,"Bad"
3650,"Bad"
15164,"Good"
9668,"Neutral"
23744,"Neutral"
18840,"Good"
18716,"Neutral"
3932,"Good"
11678,"Neutral"
2257,"Good"
1024,"Good"
5894,"Neutral"
15806,"Good"
18296,"Neutral"
17026,"Bad"
15916,"Good"
10785,"Good"
15496,"Good"
4707,"Neutral"
3910,"Neutral"
716,"Bad"
16972,"Neutral"
6322,"Good"
9560,"Neutral"
23960,"Neutral"
19125,"Good"
4073,"Neutral"
229,"Neutral"
7120,"Good"
2670,"Neutral"
3027,"Good"
3889,"Good"
4822,"Neutral"
1763,"Good"
13348,"Good"
25519,"Neutral"
16265,"Good"
23926,"Neutral"
25360,"Good"
21810,"Neutral"
25328,"Neutral"
20337,"Bad"
10943,"Neutral"
651,"Neutral"
20262,"Good"
23477,"Good"
17270,"Neutral"
7725,"Neutral"
3217,"Good"
16375,"Good"
7897,"Bad"
3998,"Neutral"
18240,"Good"
23987,"Good"
21271,"Good"
6421,"Good"
8926,"Neutral"
3454,"Neutral"
1649,"Neutral"
22636,"Neutral"
22245,"Good"
20125,"Bad"
14271,"Good"
24477,"Good"
25188,"Bad"
14225,"Good"
22770,"Bad"
15764,"Neutral"
16039,"Neutral"
11191,"Good"
7076,"Neutral"
972,"Good"
7676,"Good"
12606,"Good"
6028,"Good"
13464,"Good"
11054,"Good"
2462,"Neutral"
4641,"Good"
11231,"Neutral"
2621,"Good"
1604,"Neutral"
